type,subject,tertile,est,ll,ul
bayes,math,1,-0.020113692552237942,-0.08170706394888867,0.041479740657465215
bayes,math,2,-0.015614553786592818,-0.03384949983415072,0.002620841442523941
bayes,math,3,-3.300879755620379e-5,-0.032706878631867525,0.03264128727439354
bayes,rla,1,0.020703244342824948,-0.032014223193588466,0.07342037306820859
bayes,rla,2,-0.0012541867840301483,-0.016679123486148976,0.01417095375737421
bayes,rla,3,0.011100924123202797,-0.016958204508507296,0.039160382125706085
bayes,math,1_1,0.16381613295016512,-0.02737845411437947,0.3630034800764225
bayes,math,12_1,0.1709194736129884,-0.01145132465462845,0.36013410457193956
bayes,math,12_2,0.20566254964334335,0.10261238973015478,0.30949201067180976
bayes,math,12_3,0.11200422979539157,-0.024856417153694632,0.250950461272201
bayes,math,13_1,-0.0018270728567904267,-0.11025200352188558,0.1066053038559982
bayes,math,13_2,-0.46962954541492274,-0.82244265119434945,-0.12388908941353638
bayes,math,13_3,-0.014601915268117096,-0.309194597771343,0.2768528857334424
bayes,math,22_1,-0.018922777970177242,-0.24866810658761426,0.20590482485781017
bayes,math,22_2,-0.02352626046731253,-0.2570054156145189,0.20504159160487298
bayes,math,22_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,math,34_2,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,math,34_3,-0.15862439876007625,-0.38187799576153,0.05346606818295922
bayes,math,37_1,-0.08391564165138402,-0.2820974934415849,0.10894322981274761
bayes,math,37_2,-0.21053317919730663,-0.37171503527944844,-0.053204846014609376
bayes,math,37_3,-0.0578885326815195,-0.23991992237501353,0.1202938440106235
bayes,math,45_1,-0.2363418109861423,-0.4610195322402534,-0.022689750122851984
bayes,math,45_2,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,math,45_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,math,48_1,-0.09851984905472058,-0.2119588714115135,0.01368999686517709
bayes,math,48_2,-0.017353768652042675,-0.239242380624655,0.20141603499105168
bayes,math,48_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,math,1_2,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,math,1_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,1_1,0.16381613295016512,-0.02737845411437947,0.3630034800764225
bayes,rla,12_1,0.1709194736129884,-0.01145132465462845,0.36013410457193956
bayes,rla,12_2,0.20566254964334335,0.10261238973015478,0.30949201067180976
bayes,rla,12_3,0.11200422979539157,-0.024856417153694632,0.250950461272201
bayes,rla,13_1,-0.0018270728567904267,-0.11025200352188558,0.1066053038559982
bayes,rla,13_2,-0.46962954541492274,-0.82244265119434945,-0.12388908941353638
bayes,rla,13_3,-0.014601915268117096,-0.309194597771343,0.2768528857334424
bayes,rla,22_1,-0.018922777970177242,-0.24866810658761426,0.20590482485781017
bayes,rla,22_2,-0.02352626046731253,-0.2570054156145189,0.20504159160487298
bayes,rla,22_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,34_2,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,34_3,-0.15862439876007625,-0.38187799576153,0.05346606818295922
bayes,rla,37_1,-0.08391564165138402,-0.2820974934415849,0.10894322981274761
bayes,rla,37_2,-0.21053317919730663,-0.37171503527944844,-0.053204846014609376
bayes,rla,37_3,-0.0578885326815195,-0.23991992237501353,0.1202938440106235
bayes,rla,45_1,-0.2363418109861423,-0.4610195322402534,-0.022689750122851984
bayes,rla,45_2,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,45_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,48_1,-0.09851984905472058,-0.2119588714115135,0.01368999686517709
bayes,rla,48_2,-0.017353768652042675,-0.239242380624655,0.20141603499105168
bayes,rla,48_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,1_2,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
bayes,rla,1_3,2.3060629534241286e-17,-0.3805638020978298,0.3805638020978298
